UserId,ItemId,CategoryId,Clicked,Purchased,Relevance,Novelty,Pur_diversity,Rec_diversity,Unexpectedness,Serendipity,Timeliness,User satisfaction,Purchase intention,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
17553,472632,8760,0,0,1,2,3,4,1,1,2,1,1,1,2,4,4,3,3,3,3,2,3,5,5,3,2,5,5,7,1,6,6
10335,150304,2019,0,0,2,4,2,5,5,1,1,1,1,2,3,3,2,2,4,3,5,2,2,4,3,2,5,7,7,6,3,4,5
24154,5958681,2019,0,0,3,2,4,2,2,2,4,3,4,2,1,2,4,4,4,4,3,3,1,3,2,5,5,5,5,3,3,3,5
7083,5388623,2022,0,0,4,4,4,5,2,2,4,3,3,1,3,3,3,3,3,3,3,3,3,6,6,6,7,6,1,7,7,3,2
11156,460073,4404,0,0,4,4,4,2,4,4,4,4,2,3,3,3,3,4,3,4,2,2,1,3,3,5,1,5,3,7,3,7,1
12656,5671784,588,0,0,3,3,2,3,2,2,2,2,1,3,4,2,5,3,3,2,2,2,2,1,1,4,5,4,6,6,5,3,6
24538,5038524,588,0,0,5,4,4,3,2,3,3,4,4,2,4,3,3,2,4,3,2,3,2,2,2,3,3,5,5,5,5,6,2
12669,4504145,9060,0,0,4,4,4,4,4,4,4,3,2,5,1,2,3,2,2,3,3,3,4,3,4,5,3,5,3,4,2,2,2
18690,7825920,3162,0,0,2,1,2,2,2,2,4,3,2,4,2,3,3,3,2,2,3,3,3,6,2,7,1,2,1,7,2,2,1
2739,2756595,1954,0,0,1,1,1,5,1,1,1,2,1,3,3,3,3,3,1,3,3,3,3,6,3,5,2,4,2,6,5,5,5
8902,4292947,2042,0,0,1,1,1,1,1,1,1,2,1,1,3,5,3,3,2,3,3,3,2,2,2,2,7,5,6,7,5,3,5
12185,1258660,2042,0,0,4,5,4,5,4,5,4,4,5,3,3,5,4,4,2,2,2,2,1,5,5,6,3,3,5,7,3,6,5
12988,12978966,2042,0,0,3,3,4,2,4,3,5,4,3,2,1,3,2,4,2,3,3,3,5,6,6,7,2,6,2,7,1,7,1
19603,13698590,2042,0,0,5,2,2,3,5,5,3,5,2,2,2,2,4,4,2,3,2,3,4,5,3,3,3,5,5,6,5,6,5
17503,12134655,2047,0,0,4,4,4,2,4,3,4,4,3,4,2,3,3,3,2,3,3,3,2,6,6,7,4,6,1,2,2,2,1
3240,10623338,2048,0,0,2,1,3,3,4,2,1,3,1,5,3,3,3,3,1,2,3,2,3,2,5,6,3,6,6,6,1,3,1
17611,6384947,2048,0,0,3,1,4,1,1,1,3,2,2,4,3,4,3,4,3,2,1,2,2,2,2,5,4,5,6,5,3,6,6
1775,3908443,2090,0,0,4,3,2,4,2,2,4,4,4,5,3,1,1,3,3,3,3,3,3,4,4,4,4,4,5,6,6,5,5
6009,4005946,396,0,0,1,2,5,4,5,2,1,3,1,3,3,3,3,4,2,2,3,3,2,2,3,5,3,6,3,6,1,5,3
23727,11494463,6664,0,0,4,4,4,4,2,4,2,3,2,2,2,3,4,4,3,4,2,2,2,3,2,5,3,5,5,6,3,5,5
893,12064184,1226,0,0,2,2,3,3,5,2,1,2,3,3,3,1,5,3,4,3,2,2,2,2,7,6,7,7,2,6,3,1,1
1066,4816259,1232,0,0,2,2,2,4,2,1,1,3,1,3,2,4,3,3,3,3,2,3,2,3,5,7,5,6,5,6,3,3,5
1522,1142357,1226,0,0,3,3,3,3,3,3,3,3,4,4,3,3,3,3,2,1,3,2,4,4,4,1,7,4,4,4,4,4,4
9634,7236417,1226,0,0,1,1,4,3,2,1,1,2,2,3,3,2,2,4,3,4,2,3,2,1,5,2,4,5,6,6,5,5,3
11071,10179443,1079,0,0,2,1,4,1,1,1,2,2,2,4,3,4,3,5,2,1,3,2,1,5,7,5,2,7,1,6,6,5,5
12171,2572019,1221,0,0,4,1,4,2,2,1,1,3,3,3,1,5,4,5,2,1,1,5,1,2,2,6,2,6,6,7,4,6,2
13095,2308710,6665,0,0,1,4,1,5,1,1,1,1,1,1,1,1,2,4,4,4,3,4,4,7,6,5,5,5,3,3,1,5,4
13577,2581088,1221,0,0,4,2,4,3,5,3,1,3,1,4,3,3,4,3,2,2,1,3,3,6,6,4,5,5,1,6,3,2,1
21704,13690291,1079,0,0,5,4,3,3,4,4,4,5,5,3,2,3,4,4,2,2,3,2,3,5,3,7,3,5,1,6,1,1,1
1164,7662540,1918,0,0,5,5,4,4,2,4,4,4,4,4,2,4,5,5,1,2,1,3,1,3,3,5,3,6,5,6,1,4,1
12395,4766561,288,0,0,4,4,4,4,3,3,4,4,3,4,1,3,3,3,3,3,3,3,2,3,4,3,5,5,3,6,3,3,3
11571,3314426,8245,0,0,2,3,2,2,3,2,3,2,4,4,2,3,3,3,3,4,3,2,1,5,5,3,6,4,5,6,4,5,4
15635,8755071,2786,0,0,1,1,1,5,4,1,1,1,1,4,3,4,2,4,2,3,1,3,2,1,2,5,5,3,5,7,1,6,5
7531,3671351,2786,0,0,2,4,3,4,4,3,2,3,2,2,3,4,3,3,3,2,3,2,3,5,5,4,3,4,3,6,4,4,4
9019,12324215,2786,0,0,1,3,3,3,1,1,2,3,1,4,4,2,3,2,1,4,2,2,4,5,5,5,5,1,1,7,5,4,4
6790,6529324,2788,0,0,2,1,2,2,5,1,1,4,1,3,2,5,3,5,2,1,1,3,3,1,1,7,3,6,3,7,3,5,4
24875,5803491,2791,0,0,1,1,3,4,2,2,2,2,2,3,3,3,3,5,2,2,3,3,1,1,1,6,6,2,7,6,3,6,5
19487,5210531,2793,0,0,2,4,4,3,4,4,3,3,4,3,3,3,3,3,4,2,2,2,3,2,5,6,7,3,6,7,2,5,5
9089,11812460,2907,0,0,1,2,5,5,3,1,2,2,1,4,2,4,3,4,2,2,3,3,1,2,1,6,4,5,6,6,2,6,4
10998,13646455,2906,0,0,2,4,4,4,2,1,1,3,1,2,1,4,3,4,2,3,3,3,3,3,3,4,5,4,5,5,3,5,5
18606,14235129,2906,0,0,1,2,4,5,5,2,2,2,1,3,2,3,3,4,3,2,3,3,2,4,2,7,7,4,2,6,6,5,6
22551,14171633,2907,0,0,1,2,4,4,4,2,2,2,1,2,1,5,2,5,2,1,3,4,3,6,3,7,3,7,5,7,3,6,3
1950,14166534,2906,0,0,5,4,4,1,5,5,4,5,5,5,2,4,3,3,3,3,2,2,1,5,6,7,6,6,3,7,4,3,2
5567,5212540,2906,0,0,2,4,4,2,2,2,2,3,2,2,2,4,4,4,1,3,2,3,3,5,5,6,6,6,5,6,3,5,3
15572,6568266,2906,0,0,5,4,3,3,3,3,5,3,3,1,2,3,3,3,4,3,3,3,3,7,3,5,1,6,1,7,1,6,2
23307,11648158,2906,0,0,1,4,5,3,4,1,2,2,1,3,3,3,3,4,3,2,2,3,2,7,6,5,3,4,1,6,3,6,3
18539,14187356,2789,0,0,1,1,2,3,5,1,1,3,1,1,2,2,2,5,3,3,3,4,3,6,3,6,6,5,2,6,3,3,4
8709,5965282,2789,0,0,2,2,4,2,1,1,3,2,1,3,3,3,3,4,3,3,2,3,1,3,5,3,4,4,5,5,5,5,5
16758,403929,2789,0,0,4,2,2,2,2,2,4,3,2,1,3,3,2,4,3,3,3,3,3,4,3,3,2,3,3,5,3,3,2
6098,1609532,2792,0,0,3,4,4,1,1,1,3,3,2,4,2,3,1,4,3,3,1,2,5,1,1,7,1,3,6,7,1,6,5
13817,336279,2792,0,0,3,3,3,5,3,1,1,1,1,1,2,4,3,3,3,3,3,3,3,3,3,5,3,6,5,7,2,6,1
15806,13004178,2792,0,0,2,1,4,4,2,2,2,3,2,3,3,2,3,3,3,2,3,3,3,6,5,4,5,6,1,6,2,2,2
18076,2269956,2792,0,0,2,2,4,5,4,1,1,3,3,3,1,4,3,5,5,2,2,2,1,1,7,3,5,6,7,5,2,3,3
19260,11877279,2792,0,0,4,5,4,4,5,5,5,4,3,5,1,3,3,5,2,3,1,4,1,7,3,6,1,7,3,7,3,5,6
2292,13859257,2795,0,0,2,1,4,4,4,1,1,2,1,4,3,4,3,4,2,2,1,3,2,5,4,6,2,6,3,6,5,5,3
8921,6694204,2795,0,0,1,1,5,4,5,1,1,1,1,4,2,4,4,4,2,2,1,3,2,3,5,4,5,5,5,5,2,6,5
19687,5368474,2795,0,0,3,1,3,4,2,1,1,3,3,5,2,4,3,5,3,2,2,1,1,3,7,6,5,4,6,7,1,4,3
16580,5396219,8432,0,0,1,1,1,5,4,3,1,3,2,3,2,3,3,3,3,3,2,3,3,6,6,7,4,5,3,7,5,3,3
12324,2237538,8162,0,0,2,4,3,4,2,2,2,3,2,3,3,4,3,5,2,2,1,2,3,7,1,3,5,5,2,7,1,3,1
15319,5364606,8162,0,0,1,4,5,5,5,2,1,1,2,1,3,3,3,3,5,3,1,2,4,6,3,3,6,3,5,5,6,3,5
20573,1433611,8162,0,0,2,2,4,5,4,2,2,2,1,1,2,1,3,3,3,2,5,5,3,1,6,6,3,5,5,5,5,7,2
10243,4960063,8094,0,0,4,4,2,2,4,5,5,4,5,3,3,3,3,5,3,2,1,2,3,5,1,5,1,5,7,7,1,5,6
23195,191108,7815,0,0,1,1,5,5,5,1,1,1,1,3,3,3,4,4,3,2,2,2,3,7,7,3,7,5,3,7,7,3,2
23495,4177013,682,0,0,4,5,3,2,2,5,3,4,4,3,2,3,2,4,2,5,3,3,2,3,1,4,5,7,3,2,3,5,1
5979,2403776,277,0,0,1,1,3,5,4,1,1,2,1,5,2,2,3,4,2,1,4,1,5,7,5,7,3,3,5,1,3,5,1
12761,6173992,690,0,0,4,2,2,2,2,4,4,3,4,3,3,3,3,2,4,2,3,3,3,1,3,4,7,3,7,7,2,4,6
23183,12794659,1728,0,0,2,4,4,3,4,1,1,3,1,4,2,4,2,3,3,3,1,2,5,6,6,3,6,5,1,7,6,2,6
23951,264794,590,0,0,4,4,4,5,1,1,1,1,1,3,3,1,3,3,4,3,3,3,3,3,5,5,6,6,6,5,1,3,3
24127,2915692,6241,0,0,4,4,4,2,4,4,4,4,5,4,2,2,4,5,5,2,2,2,1,6,5,1,7,1,1,6,2,5,1
23437,3938067,3150,0,0,4,3,2,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,3,5,5,5,5,5,4,4
24578,10206633,3152,0,0,1,2,4,3,5,1,1,3,1,3,3,3,2,3,3,3,3,3,3,5,3,5,6,6,3,7,7,4,2
8498,4486719,408,0,0,1,1,3,2,4,1,1,1,1,3,3,1,3,4,3,4,2,3,3,5,6,5,5,5,2,6,3,3,5
23254,9499078,2811,0,0,5,5,4,2,5,5,5,5,5,3,2,4,4,4,2,3,2,3,2,6,5,5,1,5,1,7,1,7,1
20830,6193680,3401,0,0,3,5,5,4,4,3,2,4,2,2,3,4,3,4,2,3,2,4,2,3,4,4,2,2,5,7,6,6,6
85,7573027,6235,0,0,4,2,4,2,4,2,4,3,1,4,2,2,3,4,3,3,2,2,4,6,6,5,5,5,3,6,3,3,3
5997,8910391,7362,0,0,5,4,4,3,2,4,4,4,4,5,2,2,5,4,3,3,1,1,3,2,6,7,4,6,4,6,1,2,2
15610,1338331,3675,0,0,4,4,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,5,4,5,5,4,5,5,4,4,4
16081,8379627,7378,0,0,4,1,3,5,5,2,4,5,4,5,3,1,5,4,2,2,1,2,4,7,3,1,7,7,1,7,6,1,3
17621,2807235,9478,0,0,4,4,4,2,5,4,4,4,4,3,3,3,3,3,3,3,3,2,3,6,2,5,3,5,5,5,4,3,3
24829,8402432,7495,0,0,5,4,4,2,3,3,4,4,4,5,2,3,4,2,3,2,2,3,3,6,6,6,7,7,7,7,4,7,5
5121,1572643,2188,0,0,5,5,2,4,4,4,5,5,4,4,4,4,4,4,3,2,1,2,1,5,5,7,5,2,1,5,6,6,7
15548,7829697,2286,0,0,4,4,5,4,2,4,2,4,1,2,4,5,2,5,1,2,2,5,1,2,2,6,2,7,2,7,2,1,2
17876,4959418,2286,0,0,3,2,4,4,3,3,2,3,2,2,2,2,4,3,2,4,3,3,4,5,5,4,4,5,3,5,6,6,6
21939,3486884,2286,0,0,4,2,2,2,1,3,5,4,4,3,5,3,3,4,3,2,2,2,2,2,5,3,6,6,7,4,3,3,2
3792,2383551,6641,0,0,5,4,4,5,5,3,1,4,3,4,2,4,3,4,2,2,1,4,3,5,1,7,2,5,2,6,4,4,3
10714,2329654,2313,0,0,4,3,5,3,4,4,1,4,1,1,5,2,4,3,4,1,5,2,2,1,3,4,4,6,7,7,7,1,7
13142,12898087,2310,0,0,4,1,2,3,1,1,2,4,2,2,2,2,2,4,3,4,4,4,2,5,6,2,7,5,5,5,6,5,4
877,5724201,1033,0,0,1,1,1,5,5,1,1,1,1,3,3,3,3,4,1,3,3,3,3,5,4,6,1,5,5,7,1,6,1
20734,8055496,2306,0,0,5,3,2,2,2,2,4,3,4,4,2,4,3,3,2,3,3,3,2,3,4,3,3,5,4,6,5,5,4
6596,4638645,9872,0,0,4,4,3,5,5,2,1,3,1,2,3,4,3,4,1,3,4,3,2,3,3,3,5,3,6,6,6,6,6
4933,436737,1736,0,0,4,3,3,2,1,2,2,2,2,3,3,3,3,3,3,3,2,3,3,2,5,4,4,5,4,4,4,5,5
2182,13415205,3694,0,0,3,2,1,4,4,1,1,1,1,5,3,2,5,2,3,2,3,2,2,1,7,4,7,7,6,7,7,7,3
17061,7877642,1402,0,0,4,5,2,4,4,4,4,4,4,3,4,4,3,4,3,2,1,2,3,5,5,6,2,7,5,6,3,5,2
4932,945383,2492,0,0,5,4,2,2,3,2,4,4,4,4,3,4,4,4,2,3,1,2,2,3,2,6,3,5,3,7,2,3,3
7908,922550,1689,0,0,5,5,3,3,4,4,3,4,3,3,3,3,3,3,3,2,3,3,3,4,4,4,4,5,5,5,3,5,5
11990,1457711,2492,0,0,4,2,3,5,5,2,2,3,3,3,3,4,2,4,2,2,4,1,4,5,4,7,5,6,5,6,5,3,6
17478,945383,2492,0,0,4,2,4,2,1,2,3,3,3,4,3,4,2,5,3,2,3,1,2,4,4,5,3,5,5,3,3,5,5
19809,3263932,1688,0,0,3,3,5,5,3,2,2,3,3,5,2,4,2,3,3,3,2,3,2,5,5,5,6,5,2,6,6,5,4
21212,14038759,1690,0,0,4,4,3,2,4,4,4,4,3,3,3,1,4,3,3,3,4,3,2,5,3,2,2,2,2,5,6,6,6
12059,659369,10171,0,0,2,3,5,3,5,1,1,2,2,2,2,4,2,5,4,3,3,2,2,6,5,5,6,5,1,6,5,5,5
20791,739908,9929,0,0,3,3,3,2,3,3,3,3,2,3,3,2,3,3,2,3,5,1,4,1,1,6,1,4,5,6,5,5,1
22397,79658,9919,0,0,4,1,2,3,4,1,1,3,1,3,2,4,2,3,4,4,3,3,1,3,6,5,5,5,4,7,3,6,2
13311,2014214,1802,0,0,5,5,5,3,4,5,5,5,5,3,2,5,3,4,1,3,1,3,4,7,1,2,1,7,1,7,1,7,1
11623,9286125,9505,0,0,2,3,3,2,4,4,4,3,2,3,3,3,3,3,3,2,3,3,3,4,4,4,4,4,5,7,5,5,4
12792,1585201,9528,0,0,3,3,2,3,3,3,3,2,1,3,2,2,3,3,3,4,3,3,3,5,5,5,3,5,5,5,3,5,5
13404,6769874,9505,0,0,5,1,1,2,4,4,4,3,5,2,1,1,2,3,3,4,4,5,4,4,3,5,3,3,3,2,2,1,1
17133,9505440,9495,0,0,3,2,5,5,4,2,1,2,1,3,3,3,4,3,4,2,3,2,2,5,5,2,5,4,2,6,2,4,2
5408,2096116,2519,0,0,5,4,4,4,5,4,4,4,4,4,3,4,3,4,3,1,1,3,3,2,4,5,5,4,5,6,2,4,3
7260,5697934,2531,0,0,2,1,2,2,5,1,1,3,1,2,3,3,3,3,3,3,3,3,3,6,4,5,4,5,3,6,4,3,3
8907,2429113,2502,0,0,5,5,4,2,5,2,5,5,5,5,1,5,1,4,1,3,3,3,3,1,2,7,1,6,5,7,1,7,3
19019,12745138,2499,0,0,3,3,1,5,2,1,3,3,1,2,2,2,2,3,4,4,3,4,3,7,5,6,2,5,1,7,3,4,4
19832,685208,2525,0,0,3,1,5,5,4,1,1,3,2,4,2,5,1,5,2,4,2,2,2,6,2,6,5,7,3,5,1,6,1
20459,2248794,2519,0,0,2,2,4,2,3,2,2,3,2,3,4,3,3,4,3,2,2,2,3,3,3,3,6,5,3,5,5,3,3
21717,472764,2517,0,0,5,1,2,5,5,4,3,4,4,4,3,2,4,4,2,1,4,3,2,3,2,2,4,4,6,2,7,7,6
22206,256194,2517,0,0,1,1,4,5,4,1,1,2,1,4,3,3,3,2,2,2,3,3,4,5,2,4,4,6,5,5,5,5,5
25067,13660855,2518,0,0,1,2,5,5,5,1,1,2,1,3,3,3,3,4,3,3,2,3,2,3,5,3,5,4,5,6,6,3,3
1142,270224,2521,0,0,1,1,3,5,5,1,1,1,1,5,1,4,5,5,3,3,1,1,1,3,3,6,2,6,6,7,1,6,3
12516,4303177,1390,0,0,2,1,4,3,3,3,3,3,3,2,4,3,2,5,3,3,1,2,4,6,2,3,4,4,2,7,3,7,5
10272,1330794,1390,0,0,5,1,5,5,5,5,5,5,5,2,2,1,2,4,3,2,3,5,5,7,1,7,7,7,3,7,1,2,1
6610,5233603,1793,0,0,3,4,3,1,3,5,3,5,5,3,3,2,3,4,2,3,3,3,3,7,5,5,6,5,3,7,5,2,5
9759,83692,1793,0,0,5,5,1,1,5,5,5,5,5,3,2,2,2,5,3,3,3,3,3,5,5,7,3,6,5,5,3,6,3
11676,8596924,2230,0,0,4,4,4,2,5,2,3,3,3,3,3,3,4,4,2,2,2,2,4,3,3,6,5,5,5,5,2,6,3
17744,2890567,2230,0,0,3,1,3,5,4,2,2,3,1,5,3,2,2,3,3,3,3,3,2,3,5,5,7,3,6,5,5,4,4
18904,860182,1793,0,0,5,2,2,4,4,5,5,5,5,4,4,4,3,3,5,3,1,1,1,4,2,7,3,7,1,2,1,2,2
19463,3364708,1793,0,0,3,2,3,4,4,3,1,3,2,3,4,3,3,4,2,3,3,3,1,3,5,5,4,5,6,6,4,6,3
1708,13748637,1508,0,0,4,4,3,2,4,4,4,3,4,3,2,3,4,3,2,2,5,2,3,7,7,7,6,7,7,7,7,7,1
10932,215223,1733,0,0,4,2,3,5,5,2,2,2,2,4,2,2,4,4,1,4,1,4,3,2,1,3,1,6,2,6,5,6,6
14544,11577927,1508,0,0,2,4,4,5,5,3,1,2,2,5,4,4,3,2,4,1,3,2,1,1,4,5,5,5,5,5,5,3,5
14795,10627496,1508,0,0,3,1,3,1,5,3,2,3,1,5,5,1,2,3,3,2,2,3,3,7,6,3,1,6,1,7,6,5,1
5869,54892,10012,0,0,2,3,2,5,4,2,1,2,2,4,3,4,3,4,3,3,2,2,1,3,6,5,5,3,6,6,6,3,3
1051,161988,2445,0,0,4,4,4,2,4,5,4,5,5,3,3,3,4,4,2,3,2,2,3,7,6,7,1,6,5,6,5,6,3
6106,194919,2443,0,0,4,1,2,2,2,2,2,3,1,3,3,2,3,4,3,3,3,2,3,6,5,5,5,4,1,7,1,3,5
11972,10183335,2437,0,0,2,2,3,3,4,1,1,1,1,2,4,3,3,3,3,3,3,3,2,2,2,5,2,5,6,6,3,6,5
13218,5759736,11547,0,0,2,3,4,4,4,2,1,2,1,4,2,2,3,3,3,3,3,3,3,4,4,5,4,4,4,5,4,4,4
13342,11909457,2440,0,0,4,2,2,2,2,2,3,2,1,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4
14258,11993047,2452,0,0,3,3,5,4,2,1,4,3,2,4,3,3,3,3,3,3,1,3,3,1,1,4,4,5,6,7,4,5,3
16310,3281204,2450,0,0,4,2,3,5,2,1,3,1,1,1,4,4,3,3,3,3,3,3,2,2,5,4,3,6,5,5,4,5,3
17139,1124699,2445,0,0,1,1,5,5,5,1,1,1,1,3,1,3,5,3,3,2,2,3,4,3,5,6,5,5,5,7,3,3,1
22750,5203423,2445,0,0,2,5,5,4,5,1,1,3,1,3,1,3,4,4,2,3,3,3,3,6,4,6,5,6,2,7,5,4,4
23876,226187,3500,0,0,4,2,2,2,2,4,4,5,5,4,4,3,2,4,4,2,1,3,2,2,1,5,3,3,6,6,3,6,3
24579,1582575,2447,0,0,4,4,3,3,3,3,3,4,3,3,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,2,3,2
3461,1116392,2448,0,0,4,5,3,1,2,5,5,5,4,4,2,3,3,3,2,3,3,4,2,4,4,4,4,4,3,3,4,5,3
3672,1564251,11547,0,0,4,2,3,3,4,3,4,3,3,2,3,3,3,4,3,3,3,2,3,3,2,2,6,6,6,7,6,2,6
5990,3946700,2445,0,0,4,2,2,2,2,4,2,4,4,3,3,3,2,4,2,2,3,4,3,4,5,6,5,6,4,6,3,6,4
7171,7985014,2443,0,0,5,4,5,3,4,3,4,4,5,3,4,3,3,3,2,2,3,3,3,3,2,6,6,5,5,6,6,3,5
13270,9362635,2445,0,0,4,1,5,4,5,1,1,3,3,4,1,4,4,4,2,4,2,3,1,4,2,2,2,7,4,4,5,6,6
24326,1543237,2450,0,0,5,4,4,2,5,4,5,5,5,3,4,3,2,2,3,2,3,3,4,5,5,5,1,4,7,7,5,5,5
22499,12717882,1466,0,0,4,4,4,2,3,3,4,4,4,4,2,3,5,3,3,2,2,3,2,4,3,3,5,5,4,5,5,5,5
2417,8744665,11626,0,0,3,4,4,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,7,4,4,4,4,4,4,4,5,4
11448,4475590,10044,0,0,3,3,4,2,4,4,4,3,2,3,3,3,3,4,3,3,2,3,2,4,3,6,3,5,5,5,3,3,6
23551,2157396,1037,0,0,5,4,5,5,4,2,2,4,2,4,4,3,3,3,3,2,1,3,3,6,6,5,5,5,2,6,5,5,3
5336,7972790,564,0,0,5,4,5,2,4,4,5,4,4,4,3,3,3,3,2,3,2,3,3,3,4,5,3,5,3,1,1,6,2
23667,7558868,11535,1,0,4,3,4,4,2,3,1,3,1,2,4,2,3,3,3,3,4,3,2,3,3,3,3,4,4,5,3,4,2
2955,6407380,2111,0,0,2,2,4,4,4,2,2,3,2,4,2,3,3,3,4,3,2,3,2,6,6,6,6,6,3,7,2,3,3
1595,1015017,83,0,0,5,4,1,1,4,4,4,5,4,2,3,3,3,3,3,3,3,3,3,3,6,6,5,6,6,6,2,2,2
4049,13433515,80,0,0,3,3,3,2,4,1,2,3,1,2,1,3,4,2,1,3,4,5,4,3,2,5,1,6,6,7,1,5,1
4778,13717516,2218,0,0,4,5,4,4,5,4,4,2,3,2,3,4,3,3,3,3,2,3,3,5,3,6,6,5,5,6,3,4,6
4849,12777878,80,0,0,5,1,5,1,1,1,2,3,5,5,5,5,1,4,5,1,1,1,1,1,1,1,7,7,7,7,7,1,7
11282,6606217,80,0,0,1,3,4,4,2,2,1,3,1,4,1,5,2,5,5,2,1,2,2,6,2,7,7,7,4,7,7,7,2
13344,1728259,2223,0,0,5,5,5,1,4,2,5,4,2,3,2,4,3,3,3,3,4,2,2,6,5,7,5,4,5,7,5,5,5
13639,10093878,80,0,0,4,5,5,2,3,5,2,5,3,3,2,3,2,4,4,5,3,2,1,5,7,2,6,4,2,5,6,2,4
14240,7632054,80,0,0,5,5,1,3,4,4,5,5,4,3,3,3,3,4,3,3,3,3,1,3,2,6,5,6,6,7,5,5,5
17426,9139934,80,0,0,2,4,3,3,2,2,4,4,3,2,2,4,3,5,2,2,3,4,2,5,4,6,4,5,4,6,3,5,5
22115,2896738,80,0,0,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,2,2,5,6,2,6,2,2,2
11418,6673084,3183,0,0,3,3,4,4,5,3,2,3,1,3,3,2,2,5,2,4,3,2,3,3,6,4,3,3,2,5,4,5,5
16902,8927677,3349,0,0,4,1,3,3,1,1,4,3,4,4,2,5,4,5,2,2,1,3,1,2,1,7,1,4,5,7,1,7,2
2140,5759025,110,0,0,4,4,3,2,3,2,2,2,1,3,2,4,4,4,3,2,4,2,1,3,2,5,3,6,3,6,5,5,5
162,8487622,3379,0,0,5,4,4,5,4,2,4,4,4,4,2,4,3,5,2,2,2,2,3,5,3,6,3,6,4,7,5,5,3
1711,7485834,3371,0,0,2,2,4,4,2,2,2,2,2,2,3,4,4,4,3,2,2,2,3,6,6,7,3,6,2,7,1,6,2
16814,6285641,3385,0,0,4,4,5,3,1,2,4,4,4,4,2,4,3,5,2,2,1,3,3,6,4,5,1,6,1,7,1,2,2
2110,8404134,404,0,0,1,1,5,5,5,1,1,1,1,4,4,5,5,5,2,1,1,1,1,3,4,7,1,7,6,7,3,3,1
3737,2614257,1188,0,0,1,1,5,3,2,2,3,3,2,3,3,3,4,4,3,3,1,3,2,3,5,6,6,6,5,5,2,2,4
4290,659214,1238,0,0,4,4,4,2,3,3,3,4,5,5,1,3,4,4,4,3,1,3,1,2,2,7,6,7,6,6,5,6,5
13519,59078,5975,0,0,3,2,4,4,5,1,1,3,1,5,1,2,4,3,3,3,3,3,2,1,2,1,7,1,4,1,1,1,1
17395,608768,1188,0,0,1,1,5,3,5,1,1,1,1,3,3,3,3,3,3,3,3,2,3,3,3,5,3,5,3,5,3,6,3
23828,5404790,1195,0,0,5,2,5,5,5,1,1,1,4,5,5,3,3,3,3,1,3,1,2,5,2,4,6,6,2,6,2,5,7
24792,6720916,5966,0,0,1,1,4,5,4,1,1,1,1,4,5,3,2,1,5,4,2,2,1,4,6,4,5,5,4,6,5,5,3
577,4980547,401,0,0,1,1,1,4,1,1,1,3,1,2,1,2,5,4,2,3,3,4,3,2,4,6,2,5,3,5,2,3,1
5590,2824187,515,0,0,4,5,4,2,3,3,4,3,3,2,3,3,2,3,3,4,3,3,3,6,5,5,5,6,3,5,4,6,1
10820,3102512,230,0,0,4,5,3,4,5,4,2,4,4,3,3,3,3,4,3,3,1,3,3,5,5,5,5,5,3,6,5,5,5
11442,5650134,2204,0,0,4,4,4,5,2,4,1,3,4,4,5,4,2,4,3,2,1,2,2,6,6,2,7,5,6,7,6,7,1
144,3671298,5973,0,0,1,5,5,2,5,1,1,1,1,3,2,4,2,5,4,3,2,2,2,5,2,6,3,6,3,7,1,6,6
10688,4406712,1687,0,0,1,1,3,5,5,1,1,3,1,5,3,2,3,5,2,2,2,3,2,1,5,6,5,7,7,7,5,5,5
13657,1244848,1239,0,0,2,4,4,5,1,1,1,3,1,2,3,3,4,2,3,3,3,3,3,5,5,5,2,2,1,7,1,5,2
15075,1224586,1239,0,0,1,4,3,4,2,1,1,2,1,2,2,4,5,4,2,2,3,3,2,2,1,5,2,5,6,6,1,5,4
15387,258512,1686,0,0,2,1,4,5,5,1,1,2,3,3,3,3,3,3,3,3,3,3,2,4,5,4,5,6,5,6,6,6,3
17657,2571429,6678,0,0,1,3,5,5,5,1,1,1,1,2,3,3,3,3,3,3,3,3,3,2,1,1,5,4,3,3,3,6,4
17692,5194731,1175,0,0,4,4,3,2,4,4,4,3,4,3,2,3,3,3,3,3,3,3,3,4,3,7,4,4,2,5,7,4,2
18465,258512,1686,0,0,1,1,5,5,5,1,1,1,1,3,2,2,4,2,3,3,3,3,4,5,5,3,3,4,2,5,5,4,3
19323,1319177,8966,0,0,3,4,5,2,5,5,5,4,4,2,2,3,4,5,2,1,3,5,2,6,1,6,1,6,7,7,2,6,1
24304,13937572,1181,0,0,4,5,2,5,5,2,2,3,2,3,3,4,5,3,2,1,3,3,2,3,3,2,4,4,6,4,5,4,5
4801,8213904,1229,0,0,3,4,4,4,5,3,4,3,4,3,3,4,3,4,3,3,2,2,2,6,5,5,4,5,5,4,4,5,1
18363,7297907,218,0,0,1,1,1,5,5,1,1,1,1,2,2,3,3,4,3,3,3,3,3,6,2,3,4,5,3,3,2,5,3
